"","AGEP","RACAIAN","RACASN","RACBLK","RACSOR","RACWHT","ESR_label","SCHL_label","WAGP","YOEP","CITWP","years_to_nat"
"6629",60,"0","0","0","0","1","Civilian employed, with a job but not at work","Grade 8",565000,1994,2016,22
"6630",62,"0","0","0","1","0","Not in labor force","Grade 9",0,1985,2000,15
"6631",49,"0","0","0","1","0","Civilian employed, at work","Regular high school diploma",50000,1980,2006,26
"6632",54,"0","1","0","0","0","Civilian employed, at work","12th grade - no diploma",0,1989,1998,9
"6633",71,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1967,1970,3
"6634",54,"1","0","0","0","0","Civilian employed, at work","No schooling completed",0,1983,2009,26
"6635",47,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",38000,1975,1995,20
"6636",37,"0","0","0","1","0","Not in labor force","Grade 7",0,2000,2011,11
"6637",36,"0","0","0","1","0","Civilian employed, at work","Grade 8",18000,2000,2006,6
"6638",61,"0","0","0","0","1","Not in labor force","Bachelor's degree",78000,1991,2001,10
"6639",58,"0","1","0","0","0","Civilian employed, at work","Associate's degree",80000,1995,2001,6
"6640",43,"0","1","0","0","0","Civilian employed, at work","Associate's degree",47000,1979,1997,18
"6641",62,"0","1","0","0","0","Civilian employed, at work","Some college, but less than 1 year",43000,1977,1982,5
"6642",51,"0","1","0","0","0","Civilian employed, at work","Master's degree",2e+05,1990,1997,7
"6643",41,"0","1","0","0","0","Civilian employed, at work","Doctorate degree",150000,1982,1988,6
"6644",81,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1960,1996,36
"6645",87,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1951,1965,14
"6646",78,"0","0","0","0","1","Civilian employed, at work","Grade 6",30000,1970,1978,8
"6647",77,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1989,1995,6
"6648",68,"0","1","0","0","0","Not in labor force","No schooling completed",0,1994,2010,16
"6649",42,"0","1","0","0","0","Civilian employed, at work","Grade 10",20000,1994,2005,11
"6650",69,"0","1","0","0","0","Civilian employed, at work","Grade 10",0,1964,2001,37
"6651",56,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",50000,1992,2005,13
"6652",78,"0","0","0","0","1","Not in labor force","Bachelor's degree",0,1963,1969,6
"6653",63,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1990,1998,8
"6654",62,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1961,1966,5
"6655",50,"0","0","0","0","1","Civilian employed, at work","Associate's degree",80000,1989,2000,11
"6656",31,"0","0","0","0","1","Unemployed","Some college, but less than 1 year",20000,1991,2010,19
"6657",68,"0","1","0","0","0","Not in labor force","No schooling completed",0,1994,2001,7
"6658",74,"0","1","0","0","0","Unemployed","Professional degree beyond a bachelor's degree",0,1974,1978,4
"6659",66,"0","1","0","0","0","Civilian employed, at work","Master's degree",565000,1966,1976,10
"6660",51,"0","0","0","0","1","Civilian employed, at work","Regular high school diploma",70000,1967,2005,38
"6661",62,"0","0","0","0","1","Civilian employed, at work","Associate's degree",106000,1967,1970,3
"6662",47,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",78000,2001,2010,9
"6663",22,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",8000,2002,2009,7
"6664",33,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",65000,2008,2014,6
"6665",64,"0","0","0","0","1","Civilian employed, with a job but not at work","12th grade - no diploma",10000,1980,1995,15
"6666",40,"0","0","0","1","0","Civilian employed, at work","Regular high school diploma",14000,1987,1999,12
"6667",77,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1964,1970,6
"6668",51,"0","1","0","0","0","Civilian employed, at work","Master's degree",164000,1975,1987,12
"6669",74,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1980,1986,6
"6670",53,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",22200,1990,2000,10
"6671",94,"0","1","0","0","0","Not in labor force","No schooling completed",0,1990,2001,11
"6672",47,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",92000,1978,1991,13
"6673",55,"0","0","0","0","1","Not in labor force","Grade 10",0,1963,1992,29
"6674",61,"0","1","0","0","0","Not in labor force","No schooling completed",6000,1969,1990,21
"6675",44,"0","0","0","1","0","Civilian employed, at work","Grade 5",20800,1979,1996,17
"6676",68,"0","0","0","1","0","Civilian employed, at work","GED or alternative credential",54000,1990,2006,16
"6677",60,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",5000,1962,1968,6
"6678",66,"0","1","0","0","0","Civilian employed, at work","No schooling completed",0,2006,2007,1
"6679",57,"0","1","0","0","0","Not in labor force","No schooling completed",0,1985,2006,21
"6680",65,"0","0","0","1","0","Civilian employed, at work","Grade 5",30000,1986,2012,26
"6681",56,"0","0","0","0","1","Civilian employed, at work","Professional degree beyond a bachelor's degree",44500,1994,2012,18
"6682",89,"0","0","0","1","1","Not in labor force","Associate's degree",0,1971,1980,9
"6683",56,"0","0","0","1","0","Civilian employed, at work","Grade 5",20,1979,1988,9
"6684",47,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",37400,1977,1984,7
"6685",31,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",70000,1994,2000,6
"6686",75,"0","0","0","0","1","Not in labor force","Associate's degree",0,1985,2017,32
"6687",56,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",92000,1987,2001,14
"6688",86,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1957,1967,10
"6689",46,"0","0","1","0","0","Civilian employed, at work","Regular high school diploma",15000,1975,1979,4
"6690",26,"0","0","1","0","0","Civilian employed, at work","Bachelor's degree",17400,1999,2013,14
"6691",47,"0","1","0","0","0","Civilian employed, at work","Doctorate degree",50000,1975,1980,5
"6692",85,"0","0","0","1","0","Not in labor force","Grade 3",0,1969,1971,2
"6693",53,"0","1","0","0","0","Civilian employed, at work","Professional degree beyond a bachelor's degree",1e+05,1990,2002,12
"6694",62,"0","1","0","0","0","Not in labor force","Master's degree",0,1980,1989,9
"6695",68,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1994,2000,6
"6696",56,"0","0","0","0","1","Civilian employed, at work","Associate's degree",0,1987,1988,1
"6697",66,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1992,2016,24
"6698",41,"0","0","0","1","0","Civilian employed, at work","Regular high school diploma",17200,2000,2002,2
"6699",58,"0","0","0","1","0","Unemployed","Grade 9",0,1975,1998,23
"6700",67,"0","1","0","0","1","Not in labor force","Regular high school diploma",0,2005,2015,10
"6701",57,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",40000,1983,2003,20
"6702",58,"0","1","0","0","0","Civilian employed, at work","Master's degree",130000,1994,2007,13
"6703",94,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1953,1955,2
"6704",53,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1997,2001,4
"6705",43,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",70000,1997,2004,7
"6706",48,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",7000,1977,1991,14
"6707",45,"0","1","0","0","0","Civilian employed, at work","Master's degree",122000,1992,2009,17
"6708",52,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1975,1987,12
"6709",51,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",36000,1990,2005,15
"6710",59,"0","0","0","0","1","Civilian employed, at work","Associate's degree",46000,1980,1985,5
"6711",47,"0","0","0","0","1","Unemployed","Grade 8",25000,1995,2003,8
"6712",34,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",25000,1987,1997,10
"6713",64,"0","0","0","1","0","Civilian employed, at work","1 or more years of college credit, no degree",25000,1983,1988,5
"6714",72,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1986,2005,19
"6715",37,"0","1","0","0","0","Civilian employed, at work","Professional degree beyond a bachelor's degree",92000,1986,1999,13
"6716",67,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1977,1984,7
"6717",28,"0","0","1","0","0","Civilian employed, at work","Bachelor's degree",40000,2002,2016,14
"6718",77,"0","0","0","0","1","Not in labor force","1 or more years of college credit, no degree",0,1964,1970,6
"6719",61,"0","0","0","0","0","Civilian employed, at work","Associate's degree",32000,1980,1985,5
"6720",57,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1980,1988,8
"6721",55,"0","1","0","0","0","Civilian employed, at work","No schooling completed",11000,1990,2008,18
"6722",36,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",70000,2009,2013,4
"6723",37,"0","0","0","0","1","Civilian employed, at work","Associate's degree",52000,1996,2005,9
"6724",83,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1975,1982,7
"6725",81,"0","1","0","0","0","Not in labor force","Grade 11",0,1992,1999,7
"6726",59,"0","1","0","0","0","Not in labor force","Bachelor's degree",50000,1983,1991,8
"6727",47,"0","0","0","1","0","Not in labor force","Regular high school diploma",0,1991,2017,26
"6728",54,"0","0","0","0","1","Civilian employed, at work","Master's degree",0,1996,2016,20
"6729",66,"0","0","0","0","1","Civilian employed, at work","No schooling completed",2500,1977,1990,13
"6730",67,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1978,1984,6
"6731",61,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",40000,1963,1971,8
"6732",49,"0","1","0","0","0","Civilian employed, at work","Master's degree",150000,1995,2008,13
"6733",58,"0","0","0","1","0","Civilian employed, at work","1 or more years of college credit, no degree",20000,1968,2000,32
"6734",85,"0","1","0","0","0","Not in labor force","Grade 4",0,1985,2008,23
"6735",77,"0","0","0","0","1","Civilian employed, at work","No schooling completed",18000,1960,1999,39
"6736",61,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",49000,1968,2008,40
"6737",64,"0","1","0","0","0","Civilian employed, at work","12th grade - no diploma",30000,1988,2014,26
"6738",47,"0","1","0","0","0","Civilian employed, at work","Grade 11",10000,1996,2003,7
"6739",73,"0","0","0","1","0","Not in labor force","Bachelor's degree",0,1974,1980,6
"6740",56,"0","1","0","0","0","Civilian employed, at work","1 or more years of college credit, no degree",32400,1975,1978,3
"6741",46,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",35000,1993,2017,24
"6742",53,"0","0","0","0","1","Civilian employed, at work","Associate's degree",3400,1993,1999,6
"6743",69,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1989,2004,15
"6744",52,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",0,1999,2010,11
"6745",47,"0","0","0","1","0","Not in labor force","Grade 4",0,1991,1995,4
"6746",57,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",46000,1971,1985,14
"6747",51,"0","1","0","0","0","Not in labor force","Master's degree",0,1987,1994,7
"6748",47,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",120000,1983,1993,10
"6749",47,"0","0","0","0","1","Not in labor force","Regular high school diploma",0,1992,2013,21
"6750",36,"0","1","0","0","0","Civilian employed, at work","12th grade - no diploma",5000,1996,2000,4
"6751",75,"0","1","0","0","0","Not in labor force","12th grade - no diploma",0,1984,1988,4
"6752",50,"0","0","0","1","0","Not in labor force","GED or alternative credential",0,1988,1996,8
"6753",35,"0","1","0","0","0","Civilian employed, at work","Master's degree",180000,2006,2012,6
"6754",43,"0","1","0","0","1","Not in labor force","12th grade - no diploma",0,2008,2015,7
"6755",52,"0","0","0","0","1","Unemployed","Some college, but less than 1 year",0,2008,2014,6
"6756",57,"0","0","0","0","1","Civilian employed, at work","Bachelor's degree",30000,2004,2009,5
"6757",49,"0","0","0","0","1","Civilian employed, at work","Associate's degree",90000,1992,2000,8
"6758",27,"0","1","0","0","0","Civilian employed, at work","Associate's degree",16800,1998,2004,6
"6759",72,"0","0","0","0","1","Not in labor force","Associate's degree",0,1980,2000,20
"6760",46,"0","1","0","0","0","Civilian employed, at work","Professional degree beyond a bachelor's degree",250000,1999,2015,16
"6761",68,"0","1","0","0","0","Not in labor force","Regular high school diploma",0,1989,2007,18
"6762",38,"0","1","0","0","0","Civilian employed, at work","Regular high school diploma",25000,1992,2012,20
"6763",34,"0","1","0","0","0","Civilian employed, at work","Grade 10",16800,2009,2015,6
"6764",48,"0","0","0","1","0","Civilian employed, with a job but not at work","Regular high school diploma",9000,1984,1994,10
"6765",54,"0","0","0","0","1","Not in labor force","Grade 8",0,1985,2007,22
"6766",65,"0","1","0","0","0","Civilian employed, at work","Associate's degree",0,1974,1983,9
"6767",57,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",78000,1988,1996,8
"6768",42,"0","0","0","1","0","Civilian employed, at work","No schooling completed",36000,1992,2008,16
"6769",75,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1979,1984,5
"6770",78,"0","1","0","0","0","Not in labor force","Bachelor's degree",0,1972,1979,7
"6771",51,"0","1","0","0","0","Civilian employed, at work","Master's degree",13000,1990,1996,6
"6772",55,"0","1","0","0","0","Civilian employed, at work","Bachelor's degree",45000,2005,2012,7
"6773",43,"0","0","1","0","0","Not in labor force","Regular high school diploma",0,2009,2016,7
"6774",42,"0","0","0","0","1","Civilian employed, at work","Some college, but less than 1 year",0,1993,2012,19
"6775",80,"0","1","0","0","0","Not in labor force","1 or more years of college credit, no degree",0,1994,1999,5
"6776",31,"0","0","0","0","1","Civilian employed, at work","1 or more years of college credit, no degree",32100,2004,2010,6
"6777",76,"0","0","0","1","0","Not in labor force","Grade 3",0,2006,2013,7
"6778",36,"0","0","0","1","1","Civilian employed, at work","Bachelor's degree",0,2011,2016,5
